Site_num,Site_name,County,Lat,Long,green_pop,prop_identifier,prop_ownership,survey_date,data_source,notes,species,num_adult,num_juv_subad_yrling,num_hatchling,num_eggs,total_ANAE_or_PLME,nest
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,12/12/16,NCWRC,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,2/6/17,NCWRC,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,4/10/17,NCWRC,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,5/11/17,NCWRC ,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,6/4/17,NCWRC ,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,10/9/17,NCWRC ,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,6/22/18,NCWRC,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,9/7/18,NCWRC,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,6/22/19,NCWRC,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,6/24/21,NCWRC,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,7/7/21,NCWRC,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,10/4/21,NCWRC,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,8/24/21,NCWRC,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,9/11/11,NCWRC,none found,,,,,,0,
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,9/11/11,NCWRC,"none out at brood crevice, adult still in the powder rock",Green Salamander,1,,,,1,FALSE
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,5/29/12,NCWRC,possible gravid female ANAE,Green Salamander,1,,,,1,FALSE
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,5/30/14,NCWRC,possibly gravid female in the upper brood crevice,Green Salamander,1,,,,1,FALSE
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,10/22/05,NCWRC,rock 1st found with 3 ANAE,Green Salamander,3,,,,3,FALSE
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,10/2/11,NCWRC,several hatchlings in side crevices,Green Salamander,,,3,,3,FALSE
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,9/30/11,NCWRC,"several hatchlings in side crevices ~5' from the brood crevice,  none in the brood crevice.",Green Salamander,,,3,,3,FALSE
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,10/4/11,NCWRC,"several hatchlings in side crevices, 1 hatchling and a slug in the brood crevice",Green Salamander,,,4,,4,FALSE
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,11/8/13,NCWRC,several hatchlings in the side crevice,Green Salamander,,,3,,3,FALSE
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,5/10/12,NCWRC,"several yearling ANAE in hibernation crevice, extracted one, bluish",Green Salamander,,3,,,3,FALSE
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,9/20/13,NCWRC,"slugged hatchling in same spot as left on previous day; female and several hatchling in the brood crevice, wet rock and Bark, hatchling in the 2012 crevice, possible 2nd nest?",Green Salamander,1,,4,,5,FALSE
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,4/20/17,NCWRC ,small ad ANAE under bark,Green Salamander,1,,,,1,FALSE
164,Laurel Trail-3A ,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,5/23/18,NCWRC,yearling ANAE,Green Salamander,,1,,,1,FALSE
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,11/12/20,NCWRC,"1 ad PLME, 1 ad PLCY",Southern Gray-cheeked Salamander,1,,,,1,FALSE
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/18/14,NCWRC,1 adult ANAE snip vial #160,Green Salamander,1,,,,1,FALSE
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/27/09,NCWRC,1 adult on rock face,Green Salamander,1,,,,1,FALSE
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/8/12,NCWRC,"1 juvenile ANAE, unextractable",Green Salamander,,1,,,1,FALSE
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,9/30/06,NCWRC,1 PLME,Southern Gray-cheeked Salamander,1,,,,1,FALSE
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,5/10/08,NCWRC,1 PLME,Southern Gray-cheeked Salamander,1,,,,1,FALSE
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,9/13/15,NCWRC,1 PLME,Southern Gray-cheeked Salamander,1,,,,1,FALSE
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,3/30/10,NCWRC,1 yearling ANAE,Green Salamander,,1,,,1,FALSE
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/6/14,NCWRC,juv. PLME,Southern Gray-cheeked Salamander,,1,,,1,FALSE
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,8/8/06,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,1/5/07,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/28/07,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,7/7/08,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,9/2/08,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/24/08,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,3/23/09,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,6/13/09,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,7/6/09,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/28/09,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,11/10/09,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,11/14/09,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,6/15/10,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,6/30/10,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,8/10/10,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/7/10,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/19/10,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,11/9/10,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,6/15/11,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,8/4/11,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,9/1/11,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/2/11,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/15/11,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,11/3/11,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,8/5/12,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/20/12,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,11/14/12,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,8/6/13,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/4/13,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/24/13,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,11/8/13,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,8/17/14,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,11/8/14,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,4/1/15,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,6/23/15,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,6/14/17,NCWRC ,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,11/2/17,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/13/20,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/21/20,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,4/21/21,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,6/2/21,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,6/24/21,NCWRC,none found,,,,,,0,
165,Laurel Trail-3B ,Henderson,35.212704,-82.565326,BRE,DuPont SRF,NCFS,10/7/21,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/18/17,NCWRC ,1 ad  ANAE,Green Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/22/14,NCWRC,1 ad ANAE,Green Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,4/28/15,NCWRC,1 ad ANAE,Green Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/4/21,NCWRC,1 ad PLME,Southern Gray-cheeked Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/26/09,NCWRC,1 ad. ANAE,Green Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/19/18,NCWRC,1 ad. ANAE,Green Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,4/25/16,NCWRC,"1 ad., 1 juv. ANAE",Green Salamander,1,1,,,2,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,11/5/09,NCWRC,1 adult,Green Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,11/14/09,NCWRC,1 adult ANAE,Green Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,3/26/12,NCWRC,1 adult ANAE,Green Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,11/3/11,NCWRC,"1 adult ANAE, unextractable",Green Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/18/14,NCWRC,"1 adult ANAE, unextractable",Green Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/10/08,NCWRC,1 ANAE,Green Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/29/08,NCWRC,1 ANAE,Green Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/24/21,NCWRC,1 fat ad PLME,Southern Gray-cheeked Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/8/12,NCWRC,"1 hatchling ANAE, unextractable",Green Salamander,,,1,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/19/10,NCWRC,1 juv PLME,Southern Gray-cheeked Salamander,,1,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,8/4/11,NCWRC,1 juv PLME,Southern Gray-cheeked Salamander,,1,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/21/20,NCWRC,1 juv PLME behind slug,Southern Gray-cheeked Salamander,,1,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/27/09,NCWRC,1 juvenile ANAE,Green Salamander,,1,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,9/30/06,NCWRC,1 PLME,Southern Gray-cheeked Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,9/30/11,NCWRC,1 PLME,Southern Gray-cheeked Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,9/7/18,NCWRC,1 PLME,Southern Gray-cheeked Salamander,,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/2/19,NCWRC,1 PLME,Southern Gray-cheeked Salamander,,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,3/28/20,NCWRC,1 PLME,Southern Gray-cheeked Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/13/20,NCWRC,1 PLME,Southern Gray-cheeked Salamander,,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,4/21/21,NCWRC,1 PLME,Southern Gray-cheeked Salamander,,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,9/20/21,NCWRC,1 PLME,Southern Gray-cheeked Salamander,,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/19/21,NCWRC,1 PLME,Southern Gray-cheeked Salamander,,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/7/10,NCWRC,1 PLME juv or yearling,Southern Gray-cheeked Salamander,,1,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,4/8/16,NCWRC,2 ad. ANAE,Green Salamander,2,,,,2,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/2/21,NCWRC,2 PLME,Southern Gray-cheeked Salamander,,,,,2,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,8/22/17,NCWRC ,none found,Southern Gray-cheeked Salamander,1,,,,1,FALSE
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,1/5/07,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/28/07,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/11/08,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,7/7/08,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,9/2/08,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/24/08,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,3/23/09,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/13/09,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,7/6/09,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,11/10/09,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,3/30/10,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/15/10,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/30/10,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,8/10/10,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,11/9/10,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/3/11,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/7/11,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/9/11,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/11/11,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/14/11,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/18/11,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/29/11,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,7/11/11,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,9/17/11,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/2/11,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/15/11,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/1/12,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/10/12,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/1/12,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,7/15/12,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,8/5/12,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,9/23/12,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/20/12,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,11/14/12,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/24/13,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/31/13,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/15/13,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,8/6/13,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/4/13,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/24/13,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,11/8/13,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,4/2/14,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/1/14,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,8/17/14,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/6/14,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,11/8/14,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,4/1/15,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/24/15,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/23/15,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/29/15,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,9/2/15,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,9/13/15,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/7/15,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,3/17/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/6/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,5/14/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/3/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,6/12/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,7/3/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,7/7/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,7/28/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,8/6/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,8/22/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/3/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,10/16/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,11/4/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,12/8/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,12/12/16,NCWRC,none found,,,,,,0,
166,Laurel Trail-3C ,Henderson,35.211298,-82.56531,BRE,DuPont SRF,NCFS,1/26/17,NCWRC,none found,,,,,,0,
