system:index,20000708_spei1y,20010709_spei1y,20020709_spei1y,20030709_spei1y,20040708_spei1y,20050709_spei1y,20060709_spei1y,20070709_spei1y,20080708_spei1y,20090709_spei1y,20100709_spei1y,20110709_spei1y,20120708_spei1y,20130709_spei1y,20140709_spei1y,20150709_spei1y,20160708_spei1y,20170709_spei1y,20180709_spei1y,20190709_spei1y,20200708_spei1y,20210709_spei1y,new_flag1,.geo
00000000000000000463_0,-0.8,-1.01,-0.9,1.69,0.39,2.09,-0.54,-0.62,-1.28,-0.1,0.9,-0.17,-0.71,1.45,-0.03,-0.39,-0.17,-0.46,0.71,1.69,0.63,0.47,1425,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000464_0,-0.8,-1.01,-0.9,1.69,0.39,2.09,-0.54,-0.62,-1.28,-0.1,0.9,-0.17,-0.71,1.45,-0.03,-0.39,-0.17,-0.46,0.71,1.69,0.63,0.47,1426,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000465_0,-1.28,-1.01,-0.8,1.45,0.1,2.09,-0.46,-0.62,-1.69,-0.17,1.13,-0.39,-0.71,1.69,-0.03,-0.54,-0.39,-0.39,0.9,2.09,0.9,1.13,1427,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000466_0,-1.28,-1.01,-0.8,1.45,0.1,2.09,-0.46,-0.62,-1.69,-0.17,1.13,-0.39,-0.71,1.69,-0.03,-0.54,-0.39,-0.39,0.9,2.09,0.9,1.13,1429,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000467_0,-1.13,-1.01,-0.9,1.13,0.03,2.09,-0.62,-0.54,-2.09,-0.39,1.28,-0.32,-0.46,1.69,-0.1,-0.71,-1.01,-1.13,0.8,2.09,0.8,1.28,1430,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000468_0,-1.13,-1.01,-0.9,1.13,0.03,2.09,-0.62,-0.54,-2.09,-0.39,1.28,-0.32,-0.46,1.69,-0.1,-0.71,-1.01,-1.13,0.8,2.09,0.8,1.28,1434,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000469_0,-1.13,-1.28,-0.9,1.28,0.03,2.09,-0.46,-0.54,-2.09,-0.32,0.9,-0.39,-0.62,1.69,-0.1,-0.71,-0.8,-0.8,1.13,2.09,0.54,0.63,1547,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046a_0,-1.13,-1.01,-0.8,1.28,0.03,2.09,-0.62,-0.54,-2.09,-0.39,1.13,-0.32,-0.46,1.45,-0.1,-0.71,-1.01,-1.45,0.63,2.09,0.71,1.69,1656,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046b_0,-1.13,-1.01,-0.8,1.45,0.03,2.09,-0.46,-0.54,-2.09,-0.39,0.8,-0.24,-0.71,1.28,-0.1,-0.62,-0.8,-1.69,0.47,1.69,0.54,1.45,1766,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046c_0,-1.13,-1.01,-0.8,1.45,0.03,2.09,-0.46,-0.54,-2.09,-0.39,0.8,-0.24,-0.71,1.28,-0.1,-0.62,-0.8,-1.69,0.47,1.69,0.54,1.45,1767,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046d_0,-1.13,-1.01,-0.8,1.45,0.03,2.09,-0.46,-0.54,-2.09,-0.39,0.8,-0.24,-0.71,1.28,-0.1,-0.62,-0.8,-1.69,0.47,1.69,0.54,1.45,1768,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046e_0,-1.13,-1.01,-0.8,1.45,0.03,2.09,-0.46,-0.54,-2.09,-0.39,0.8,-0.24,-0.71,1.28,-0.1,-0.62,-0.8,-1.69,0.47,1.69,0.54,1.45,1769,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046f_0,-1.13,-1.01,-0.8,1.45,0.03,2.09,-0.46,-0.54,-2.09,-0.39,0.8,-0.24,-0.71,1.28,-0.1,-0.62,-0.8,-1.69,0.47,1.69,0.54,1.45,1770,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000470_0,-1.13,-1.01,-0.8,1.45,0.03,2.09,-0.46,-0.54,-2.09,-0.39,0.8,-0.24,-0.71,1.28,-0.1,-0.62,-0.8,-1.69,0.47,1.69,0.54,1.45,1771,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000471_0,-1.13,-1.01,-0.8,1.45,0.03,2.09,-0.46,-0.54,-2.09,-0.39,0.8,-0.24,-0.71,1.28,-0.1,-0.62,-0.8,-1.69,0.47,1.69,0.54,1.45,1773,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000472_0,-1.13,-0.71,-0.8,1.69,-0.03,2.09,-0.39,-0.62,-2.09,-0.54,1.01,-0.17,-0.9,1.28,-0.1,-0.46,-0.03,-0.62,0.8,2.09,0.47,1.69,1911,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000473_0,-1.13,-0.71,-0.8,1.69,-0.03,2.09,-0.39,-0.62,-2.09,-0.54,1.01,-0.17,-0.9,1.28,-0.1,-0.46,-0.03,-0.62,0.8,2.09,0.47,1.69,1912,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000474_0,-1.13,-0.71,-0.8,1.69,-0.03,2.09,-0.39,-0.62,-2.09,-0.54,1.01,-0.17,-0.9,1.28,-0.1,-0.46,-0.03,-0.62,0.8,2.09,0.47,1.69,1913,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000475_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000476_0,-1.13,-1.28,-0.9,1.28,0.03,2.09,-0.46,-0.54,-2.09,-0.32,0.9,-0.39,-0.62,1.69,-0.1,-0.71,-0.8,-0.8,1.13,2.09,0.54,0.63,2031,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000477_0,-1.13,-1.28,-0.9,1.28,0.03,2.09,-0.46,-0.54,-2.09,-0.32,0.9,-0.39,-0.62,1.69,-0.1,-0.71,-0.8,-0.8,1.13,2.09,0.54,0.63,2032,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000478_0,-1.13,-1.28,-0.9,1.28,0.03,2.09,-0.46,-0.54,-2.09,-0.32,0.9,-0.39,-0.62,1.69,-0.1,-0.71,-0.8,-0.8,1.13,2.09,0.54,0.63,2033,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000479_0,-1.13,-1.28,-0.9,1.28,0.03,2.09,-0.46,-0.54,-2.09,-0.32,0.9,-0.39,-0.62,1.69,-0.1,-0.71,-0.8,-0.8,1.13,2.09,0.54,0.63,2034,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047a_0,-1.13,-0.54,-0.62,1.69,-0.1,2.09,-0.46,-0.9,-2.09,-0.8,0.32,-0.24,-0.71,1.01,-0.03,-0.39,-0.03,-1.13,0.32,2.09,0.47,1.45,2058,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047b_0,-1.13,-0.54,-0.62,1.69,-0.1,2.09,-0.46,-0.9,-2.09,-0.8,0.32,-0.24,-0.71,1.01,-0.03,-0.39,-0.03,-1.13,0.32,2.09,0.47,1.45,2071,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047c_0,-1.13,-0.54,-0.62,1.69,-0.1,2.09,-0.46,-0.9,-2.09,-0.8,0.32,-0.24,-0.71,1.01,-0.03,-0.39,-0.03,-1.13,0.32,2.09,0.47,1.45,2072,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047d_0,-1.13,-0.54,-0.62,1.69,-0.1,2.09,-0.46,-0.9,-2.09,-0.8,0.32,-0.24,-0.71,1.01,-0.03,-0.39,-0.03,-1.13,0.32,2.09,0.47,1.45,2073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047e_0,-1.13,-0.54,-0.62,1.69,-0.1,2.09,-0.46,-0.9,-2.09,-0.8,0.32,-0.24,-0.71,1.01,-0.03,-0.39,-0.03,-1.13,0.32,2.09,0.47,1.45,2074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047f_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2078,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000480_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2079,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000481_0,-1.28,-1.01,-0.8,1.45,0.1,2.09,-0.46,-0.62,-1.69,-0.17,1.13,-0.39,-0.71,1.69,-0.03,-0.54,-0.39,-0.39,0.9,2.09,0.9,1.13,2104,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000482_0,-1.13,-1.01,-0.9,1.13,0.03,2.09,-0.62,-0.54,-2.09,-0.39,1.28,-0.32,-0.46,1.69,-0.1,-0.71,-1.01,-1.13,0.8,2.09,0.8,1.28,2193,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000483_0,-1.13,-1.28,-0.9,1.28,0.03,2.09,-0.46,-0.54,-2.09,-0.32,0.9,-0.39,-0.62,1.69,-0.1,-0.71,-0.8,-0.8,1.13,2.09,0.54,0.63,2209,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000484_0,-1.13,-1.01,-0.9,1.13,0.03,2.09,-0.62,-0.54,-2.09,-0.39,1.28,-0.32,-0.46,1.69,-0.1,-0.71,-1.01,-1.13,0.8,2.09,0.8,1.28,2265,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000485_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000486_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2278,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000487_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2279,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000488_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2280,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000489_0,-1.13,-1.28,-0.9,1.28,0.03,2.09,-0.46,-0.54,-2.09,-0.32,0.9,-0.39,-0.62,1.69,-0.1,-0.71,-0.8,-0.8,1.13,2.09,0.54,0.63,2350,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048a_0,-1.13,-1.28,-0.9,1.28,0.03,2.09,-0.46,-0.54,-2.09,-0.32,0.9,-0.39,-0.62,1.69,-0.1,-0.71,-0.8,-0.8,1.13,2.09,0.54,0.63,2351,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048b_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2439,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048c_0,-1.28,-1.01,-0.8,1.45,0.1,2.09,-0.46,-0.62,-1.69,-0.17,1.13,-0.39,-0.71,1.69,-0.03,-0.54,-0.39,-0.39,0.9,2.09,0.9,1.13,2486,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048d_0,-1.28,-1.01,-0.8,1.45,0.1,2.09,-0.46,-0.62,-1.69,-0.17,1.13,-0.39,-0.71,1.69,-0.03,-0.54,-0.39,-0.39,0.9,2.09,0.9,1.13,2633,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048e_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048f_0,-1.13,-1.28,-0.9,1.28,0.03,2.09,-0.46,-0.54,-2.09,-0.32,0.9,-0.39,-0.62,1.69,-0.1,-0.71,-0.8,-0.8,1.13,2.09,0.54,0.63,2671,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000490_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2673,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000491_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2674,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000492_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000493_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.17,1.01,-0.39,-0.62,1.69,-0.1,-0.71,-0.62,-0.62,0.9,2.09,0.47,0.47,2676,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000494_0,-1.28,-1.01,-0.8,1.45,0.1,2.09,-0.46,-0.62,-1.69,-0.17,1.13,-0.39,-0.71,1.69,-0.03,-0.54,-0.39,-0.39,0.9,2.09,0.9,1.13,2689,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000495_0,-1.28,-1.01,-0.8,1.45,0.1,2.09,-0.46,-0.62,-1.69,-0.17,1.13,-0.39,-0.71,1.69,-0.03,-0.54,-0.39,-0.39,0.9,2.09,0.9,1.13,2690,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000496_0,-1.28,-1.01,-0.8,1.45,0.1,2.09,-0.46,-0.62,-1.69,-0.17,1.13,-0.39,-0.71,1.69,-0.03,-0.54,-0.39,-0.39,0.9,2.09,0.9,1.13,5030,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000497_0,-1.13,-1.28,-0.9,1.28,0.03,2.09,-0.46,-0.54,-2.09,-0.32,0.9,-0.39,-0.62,1.69,-0.1,-0.71,-0.8,-0.8,1.13,2.09,0.54,0.63,5041,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000498_0,-1.13,-1.01,-0.8,1.45,0.03,2.09,-0.46,-0.54,-2.09,-0.39,0.8,-0.24,-0.71,1.28,-0.1,-0.62,-0.8,-1.69,0.47,1.69,0.54,1.45,5047,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000499_0,-1.28,-1.01,-0.8,1.45,0.1,2.09,-0.46,-0.62,-1.69,-0.17,1.13,-0.39,-0.71,1.69,-0.03,-0.54,-0.39,-0.39,0.9,2.09,0.9,1.13,5057,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049a_0,-1.13,-1.28,-0.8,1.45,0.1,2.09,-0.46,-0.54,-2.09,-0.24,1.01,-0.39,-0.71,1.69,-0.03,-0.62,-0.8,-0.46,0.8,2.09,0.54,0.8,5064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049b_0,-0.8,-1.01,-0.9,1.69,0.39,2.09,-0.54,-0.62,-1.28,-0.1,0.9,-0.17,-0.71,1.45,-0.03,-0.39,-0.17,-0.46,0.71,1.69,0.63,0.47,1401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049c_0,-0.8,-1.01,-0.9,1.69,0.39,2.09,-0.54,-0.62,-1.28,-0.1,0.9,-0.17,-0.71,1.45,-0.03,-0.39,-0.17,-0.46,0.71,1.69,0.63,0.47,5063,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_0,-0.71,-0.8,-1.01,1.28,-0.17,2.09,-1.13,-0.54,-1.69,-0.39,1.01,-0.1,-0.32,1.69,0.24,-0.46,0.9,0.1,2.09,2.09,1.69,2.09,2379,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_0,-0.71,-0.62,-1.13,1.45,-0.03,2.09,-0.9,-0.54,-1.69,-0.39,1.01,-0.24,-0.46,1.69,0.24,-0.32,0.63,0.03,1.69,2.09,1.45,1.69,2380,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_0,-1.13,-1.01,-0.9,0.8,0.03,2.09,-0.62,-0.39,-2.09,-0.32,1.28,-0.46,-0.54,1.69,-0.1,-0.71,-1.01,-1.45,0.54,1.69,0.47,0.63,1001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003_0,-1.13,-1.01,-0.9,0.8,0.03,2.09,-0.62,-0.39,-2.09,-0.32,1.28,-0.46,-0.54,1.69,-0.1,-0.71,-1.01,-1.45,0.54,1.69,0.47,0.63,1498,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004_0,-1.28,-1.01,-0.8,1.45,0.03,2.09,-0.46,-0.62,-1.69,-0.32,0.71,-0.54,-0.71,1.28,-0.03,-0.39,-0.17,-0.46,0.9,2.09,0.9,0.47,2349,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000341_0,-1.01,-0.9,-0.71,1.45,-0.17,1.69,-0.8,-0.62,-1.45,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.46,0.39,-0.71,1.01,2.09,0.54,1.13,184,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000342_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,203,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,204,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000344_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,209,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000345_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,241,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,242,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000347_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000348_0,-1.13,-1.01,-0.9,0.8,0.03,2.09,-0.62,-0.39,-2.09,-0.32,1.28,-0.46,-0.54,1.69,-0.1,-0.71,-1.01,-1.45,0.54,1.69,0.47,0.63,287,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000349_0,-0.8,-0.62,-1.13,1.45,-0.17,2.09,-0.9,-0.71,-2.09,-0.39,1.13,0.03,-0.32,1.69,0.1,-0.54,0.1,-0.32,1.69,2.09,0.39,0.71,294,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034a_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034b_0,-0.8,-0.62,-1.13,1.45,-0.17,2.09,-0.9,-0.71,-2.09,-0.39,1.13,0.03,-0.32,1.69,0.1,-0.54,0.1,-0.32,1.69,2.09,0.39,0.71,329,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034c_0,-0.8,-1.01,-0.9,1.69,0.39,2.09,-0.54,-0.62,-1.28,-0.1,0.9,-0.17,-0.71,1.45,-0.03,-0.39,-0.17,-0.46,0.71,1.69,0.63,0.47,336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034d_0,-1.28,-1.01,-0.9,1.28,-0.03,1.69,-0.46,-0.62,-1.45,-0.32,1.45,-0.1,-0.39,2.09,0.03,-0.71,-0.03,-0.54,0.47,2.09,0.47,0.54,342,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e_0,-1.28,-1.01,-0.9,1.45,-0.03,1.69,-0.39,-0.54,-1.45,-0.32,1.01,-0.1,-0.62,2.09,0.1,-0.71,-0.24,-0.54,0.47,2.09,0.54,0.47,343,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f_0,-0.9,-1.13,-0.62,1.01,0.1,2.09,-0.71,-0.54,-2.09,-0.32,1.45,-0.1,-0.46,1.69,0.03,-0.8,-0.1,-0.54,0.54,2.09,0.17,0.9,430,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000350_0,-0.9,-1.13,-0.62,1.01,0.1,2.09,-0.71,-0.54,-2.09,-0.32,1.45,-0.1,-0.46,1.69,0.03,-0.8,-0.1,-0.54,0.54,2.09,0.17,0.9,454,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000351_0,-0.9,-1.13,-0.62,1.01,0.1,2.09,-0.71,-0.54,-2.09,-0.32,1.45,-0.1,-0.46,1.69,0.03,-0.8,-0.1,-0.54,0.54,2.09,0.17,0.9,455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000352_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,494,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000353_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,554,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000354_0,-0.71,-0.8,-1.13,1.45,-0.03,2.09,-0.9,-0.54,-1.69,-0.39,1.13,-0.1,-0.46,1.69,0.24,-0.32,0.32,-0.24,2.09,2.09,1.45,1.28,566,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000355_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,577,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000356_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,578,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000357_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,579,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000358_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,638,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000359_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,657,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035a_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,658,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035b_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,659,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035c_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,660,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035d_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,683,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035e_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,684,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035f_0,-0.8,-0.62,-1.13,1.45,-0.17,2.09,-0.9,-0.71,-2.09,-0.39,1.13,0.03,-0.32,1.69,0.1,-0.54,0.1,-0.32,1.69,2.09,0.39,0.71,703,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000360_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,707,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000361_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,710,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,711,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000363_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,712,"{""type"":""MultiPoint"",""coordinates"":[]}"
