Site_num,Survey_ID,Site_name,County,Lat,Long,green_pop,prop_identifier,prop_ownership,survey_date,data_source,notes,species,num_adult,num_unk_ANAE,num_juv_subad_yrling,num_hatchling,num_eggs,total_ANAE,total_ANAE_or_PLME,nest,year,J_date,nndist,new_flag1
144,1491,Holmes_Wildcat Rock Trail-2,Henderson,35.235898,-82.582299,BRE,Holmes ESF,NCFS,2009-04-10,NCWRC,1 ANAE and 1 DE spp.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,100,78.18377595,144
99,1493,Buckhorn Creek Road-1,Transylvania,35.170923,-82.658218,BRE,DuPont SRF,NCFS,2009-04-11,NCWRC,3 PLME and 1 small ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,101,211.7933551,99
100,1494,Burnt Mountain Trail-1A,Transylvania,35.166377,-82.634509,BRE,DuPont SRF,NCFS,2009-04-11,NCWRC,1 small ANAE and  1 PLME,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,101,60.8744307,100
479,1496,Corn Mill Shoals Trail-4A,Transylvania,35.170198,-82.635914,BRE,DuPont SRF,NCFS,2009-04-11,NCWRC,"site 1st found, 2 PLME",Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,101,46.1674036,479
233,1497,Sky Valley Rd-2,Henderson,35.207524,-82.578244,BRE,DuPont SRF,NCFS,2009-04-20,NCWRC,2 ANAE,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,110,150.3397819,233
89,1498,Buck Forest Rd/Joanna Rd hillside-3A,Transylvania,35.192538,-82.608454,BRE,DuPont SRF,NCFS,2009-04-23,NCWRC,2-3 ANAE in rock field near top,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,113,14.07645058,89
250,1499,Triple Falls Trail-1A,Transylvania,35.201794,-82.618841,BRE,DuPont SRF,NCFS,2009-04-23,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,113,181.9859197,250
251,1500,Triple Falls Trail-1B,Transylvania,35.20165,-82.61685,BRE,DuPont SRF,NCFS,2009-04-23,NCWRC,1 ANAE and 1 PLME,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,113,103.0070035,251
940,1501,Sandburg_Wall Rock,Henderson,35.265036,-82.457545,BRE,Carl Sandburg NHS,NPS,2009-04-24,NCWRC,2 ANAE,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,114,10.63225377,940
941,1502,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,2009-04-24,NCWRC,new Rock B w/ 1 ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,114,5.80141736,5037
103,1503,Conservation Road-1A,Transylvania,35.178192,-82.609961,BRE,DuPont SRF,NCFS,2009-04-28,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,118,2.037230982,5008
104,1504,Conservation Road-1B,Transylvania,35.179241,-82.609707,BRE,DuPont SRF,NCFS,2009-04-28,NCWRC,2 ANAE,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,118,12.09762442,104
221,1505,Shelter Rock Trail-1A,Transylvania,35.175152,-82.614842,BRE,DuPont SRF,NCFS,2009-04-28,NCWRC,"2 ANAE in low rock, 1 in the middle rock",Green Salamander,3,NA,NA,NA,NA,3,3,FALSE,2009,118,41.66127037,221
342,1506,Round Mountain Falls-A_Regan Falls,Transylvania,35.085985,-82.840525,BRE,private,private,2009-04-28,NCWRC,1 juvenile or sub-adult ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,118,336.9716136,342
343,1507,Round Mountain Falls-B,Transylvania,35.083008,-82.841259,BRE,private,private,2009-04-28,NCWRC,1 juvenile or sub-adult ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,118,336.9716136,343
682,1508,Oak Tree Trail-1A,Transylvania,35.193086,-82.600458,BRE,DuPont SRF,NCFS,2009-04-28,NCWRC,2 ANAE,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,118,88.61311016,682
62,1509,Bridal Veil Falls Road-A,Transylvania,35.177258,-82.612358,BRE,DuPont SRF,NCFS,2009-04-30,NCWRC,2 adult ANAE; Site 1st found,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,120,14.96114279,62
63,1510,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,2009-04-30,NCWRC,2 adult ANAE,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,120,14.96114279,63
197,1511,Reasonover Creek Trail-1,Transylvania,35.168166,-82.603823,BRE,DuPont SRF,NCFS,2009-04-30,NCWRC,"EUWI, DEFU?  and a DEQU between sites,  at the rock 2 DE spp and a ANAE that was swabbed",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,120,114.2742833,197
198,1512,Reasonover Creek Trail-2,Transylvania,35.167871,-82.605025,BRE,DuPont SRF,NCFS,2009-04-30,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,120,85.48495529,198
156,1513,Laurel Trail-1A,Henderson,35.212209,-82.558967,BRE,DuPont SRF,NCFS,2009-05-01,NCWRC,1 ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,121,31.34731681,156
157,1514,Laurel Trail-1B,Henderson,35.212472,-82.559609,BRE,DuPont SRF,NCFS,2009-05-01,NCWRC,1 ANAE in Rock B,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,121,34.22085667,157
190,1515,Plantation Trail-1A,Henderson,35.205675,-82.569969,BRE,DuPont SRF,NCFS,2009-05-01,NCWRC,1 ANAE and 2 PLME,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,121,71.37213777,190
192,1517,Plantation Trail-2A,Henderson,35.207506,-82.571257,BRE,DuPont SRF,NCFS,2009-05-01,NCWRC,3 PLME,Green Salamander,0,NA,NA,NA,NA,0,3,FALSE,2009,121,12.53002886,192
211,1520,Rocky Ridge Rd-2A,Henderson,35.21946916,-82.57841494,BRE,DuPont SRF,NCFS,2009-05-04,NCWRC,"difficult to locate site, 1 ANAE found",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,124,21.49788783,211
244,1521,Switchback Trail-1A,Henderson,35.216858,-82.572459,BRE,DuPont SRF,NCFS,2009-05-04,NCWRC,1 ANAE in a nearby rock,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,124,45.25818758,244
939,1522,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,2009-05-04,NCWRC,1 ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,124,10.04996742,939
943,1523,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,2009-05-05,NCWRC,"new rock g w/ 1 ANAE, swabbed",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,125,11.50731421,943
213,1524,Rocky Ridge Rd-3A,Henderson,35.214141,-82.574131,BRE,DuPont SRF,NCFS,2009-05-07,NCWRC,"2 ANAE, 1 PLME",Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,127,74.81369974,213
234,1525,Sky Valley Rd-3A,Henderson,35.210923,-82.57475,BRE,DuPont SRF,NCFS,2009-05-07,NCWRC,"1 ANAE, 1 PLME, 1 EUWI",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,127,27.11443721,234
153,1527,Lake Imaging Trail-1B,Henderson,35.201495,-82.610212,BRE,DuPont SRF,NCFS,2009-05-13,NCWRC,1 ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,133,30.54382431,153
631,1528,Lake Imaging Trail-1A,Henderson,35.201797,-82.610515,BRE,DuPont SRF,NCFS,2009-05-13,NCWRC,1 ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,133,14.47559768,631
939,1530,Sandburg_1st Rock,Henderson,35.264998,-82.457743,BRE,Carl Sandburg NHS,NPS,2009-05-17,NCWRC,1 lg adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,137,10.04996742,939
941,1531,Sandburg_Top Rock-A,Henderson,35.264972,-82.457632,BRE,Carl Sandburg NHS,NPS,2009-05-17,NCWRC,1juvenile ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,137,5.80141736,5037
250,1532,Triple Falls Trail-1A,Transylvania,35.201794,-82.618841,BRE,DuPont SRF,NCFS,2009-05-22,NCWRC,2 PLME,Green Salamander,0,NA,NA,NA,NA,0,2,FALSE,2009,142,181.9859197,250
479,1533,Corn Mill Shoals Trail-4A,Transylvania,35.170198,-82.635914,BRE,DuPont SRF,NCFS,2009-05-26,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,146,46.1674036,479
190,1537,Plantation Trail-1A,Henderson,35.205675,-82.569969,BRE,DuPont SRF,NCFS,2009-06-13,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,164,71.37213777,190
233,1540,Sky Valley Rd-2,Henderson,35.207524,-82.578244,BRE,DuPont SRF,NCFS,2009-06-13,NCWRC,1 ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,164,150.3397819,233
248,1541,Tarkiln Branch Rd-1A,Henderson,35.198634,-82.591285,BRE,DuPont SRF,NCFS,2009-06-13,NCWRC,nest w/ 20 eggs in Right brood crevice.,Green Salamander,1,NA,NA,NA,20,1,1,TRUE,2009,164,2.135270248,5009
287,1549,Biscuit Rock,Macon,35.05601,-83.185795,BRE,private,private,2009-06-22,WildSouth,"1 ad. Fem. ANAE with eggs, only 1-2 eggs visible",Green Salamander,1,NA,NA,NA,2,1,1,TRUE,2009,173,95.06109099,287
148,1550,Joanna Road-1A,Henderson,35.186725,-82.567013,BRE,DuPont SRF,NCFS,2009-06-23,NCWRC,"Site 1st found, 1 ANAE",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,174,20.19999587,148
1352,1551,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,2009-06-23,WildSouth,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,174,1252.233602,1352
1399,1552,Pleasant Grove-A,Jackson,35.03281119,-83.09242958,BRE,Nantahala NF,USFS,2009-06-23,WildSouth,"1 ad. Fem. ANAE w/egg clutch, 10-12 eggs seen; 1 PLME",Green Salamander,1,NA,NA,NA,10,1,1,TRUE,2009,174,134.8922068,1399
186,1553,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,2009-06-30,WildSouth,5 PLME,Green Salamander,0,NA,NA,NA,NA,0,5,FALSE,2009,181,684.2039209,186
1004,1554,Glen Falls_rec area-A,Macon,35.03258803,-83.23726508,BRE,Nantahala NF,USFS,2009-07-01,WildSouth,4 PLME,Green Salamander,0,NA,NA,NA,NA,0,4,FALSE,2009,182,72.80097565,1004
1005,1555,Glen Falls_south_historic,Macon,35.02290803,-83.24203134,BRE,Nantahala NF,USFS,2009-07-01,WildSouth,"2 PLME, 3 DE spp.",Green Salamander,0,NA,NA,NA,NA,0,2,FALSE,2009,182,15.26482654,1005
1266,1556,Brooks Branch_historic,Macon,35.03129882,-83.22403406,BRE,Nantahala NF,USFS,2009-07-01,WildSouth,"2 PLME, 9 DE spp.",Green Salamander,0,NA,NA,NA,NA,0,2,FALSE,2009,182,76.36770834,1266
1430,1557,Wilson Gap Road,Macon,35.04019165,-83.17510277,BRE,Nantahala NF,USFS,2009-07-01,WildSouth,"4 PLME, 9 DE spp.",Green Salamander,0,NA,NA,NA,NA,0,4,FALSE,2009,182,961.461944,1430
190,1563,Plantation Trail-1A,Henderson,35.205675,-82.569969,BRE,DuPont SRF,NCFS,2009-07-06,NCWRC,"1 ANAE, 1 PLME",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,187,71.37213777,190
191,1564,Plantation Trail-1B,Henderson,35.205333,-82.570633,BRE,DuPont SRF,NCFS,2009-07-06,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,187,8.855368219,5066
248,1566,Tarkiln Branch Rd-1A,Henderson,35.198634,-82.591285,BRE,DuPont SRF,NCFS,2009-07-06,NCWRC,nest w/ 20 eggs in right brood crevice,Green Salamander,1,NA,NA,NA,20,1,1,TRUE,2009,187,2.135270248,5009
784,1567,Shoal Creek-A,Henderson,35.215491,-82.582584,BRE,DuPont SRF,NCFS,2009-07-06,NCWRC,1 DECA and 1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,187,33.16466371,784
115,1575,East Rock Quarry Road,Transylvania,35.184473,-82.651489,BRE,DuPont SRF,NCFS,2009-07-15,NCWRC,"Site 1st found, ANAE nest found in high tier of rock",Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2009,196,35.37043308,115
582,1582,Pinnacle Mountain Road-1A,Henderson,35.177688,-82.568629,BRE,DuPont SRF,NCFS,2009-07-23,NCWRC,Site 1st found w/ nest and tending female ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2009,204,39.67577308,582
149,1585,Joanna Road-2A,Henderson,35.186477,-82.572291,BRE,DuPont SRF,NCFS,2009-07-27,NCWRC,site 1st found with 1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,208,41.63520699,149
152,1586,Poplar Hill Loop,Henderson,35.175486,-82.582686,BRE,DuPont SRF,NCFS,2009-07-29,NCWRC,"site 1st found w/ 9 PLME in and around the rocks, 1 swabbed (#33)",Green Salamander,0,NA,NA,NA,NA,0,9,FALSE,2009,210,369.7617623,152
115,1587,East Rock Quarry Road,Transylvania,35.184473,-82.651489,BRE,DuPont SRF,NCFS,2009-08-01,NCWRC,ANAE nest normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2009,213,35.37043308,115
203,1588,Rock Quarry Road West-A,Transylvania,35.185742,-82.664998,BRE,private,private,2009-08-01,NCWRC,"1st visit, 1 PLME",Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,213,149.9401111,203
164,1590,Laurel Trail-3A,Henderson,35.211685,-82.565361,BRE,DuPont SRF,NCFS,2009-09-02,NCWRC,1 ad ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,245,19.15783522,164
248,1596,Tarkiln Branch Rd-1A,Henderson,35.198634,-82.591285,BRE,DuPont SRF,NCFS,2009-09-23,NCWRC,1 adult in the right brood crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,266,2.135270248,5009
1369,1597,Heady Mountain Gap_historic,Jackson,35.04204327,-83.06293653,BRE,Nantahala NF,USFS,2009-09-23,WildSouth,"1 juv. ANAE, 2 PLME",Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,266,2137.910074,1369
190,1607,Plantation Trail-1A,Henderson,35.205675,-82.569969,BRE,DuPont SRF,NCFS,2009-09-28,NCWRC,"2 ANAE, 1 PLME, 1 ANAE swabbed",Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,271,71.37213777,190
192,1608,Plantation Trail-2A,Henderson,35.207506,-82.571257,BRE,DuPont SRF,NCFS,2009-09-28,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,271,12.53002886,192
234,1609,Sky Valley Rd-3A,Henderson,35.210923,-82.57475,BRE,DuPont SRF,NCFS,2009-09-28,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,271,27.11443721,234
582,1610,Pinnacle Mountain Road-1A,Henderson,35.177688,-82.568629,BRE,DuPont SRF,NCFS,2009-09-28,NCWRC,ANAE nest w/ female and some black eggs. No hatchlings found,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2009,271,39.67577308,582
126,1611,Grassy Dam Trail-1E,Henderson,35.203766,-82.583587,BRE,DuPont SRF,NCFS,2009-10-02,NCWRC,"2 of 3 observed here, Rock 1st officially found?",Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,275,10.85189966,126
127,1612,Grassy Dam Trail-1F,Henderson,35.201169,-82.582229,BRE,DuPont SRF,NCFS,2009-10-02,NCWRC,"1 ANAE, rock 1st found",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,275,75.86386515,127
227,1613,Sky Valley Rd-1A,Henderson,35.208578,-82.57688,BRE,DuPont SRF,NCFS,2009-10-02,NCWRC,"1 adult, 2 hatchlings in separate crevices",Green Salamander,1,NA,NA,2,NA,3,3,FALSE,2009,275,6.29777716,5042
210,1615,Rocky Ridge Rd-1A,Henderson,35.216947,-82.577448,BRE,DuPont SRF,NCFS,2009-10-06,NCWRC,1 small ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,279,54.24019808,210
135,1618,Grassy Meadow Trail-1A,Henderson,35.189743,-82.572101,BRE,DuPont SRF,NCFS,2009-10-09,NCWRC,1 small ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,282,5.053059938,5031
136,1619,Grassy Meadow Trail-2A,Henderson,35.188728,-82.574607,BRE,DuPont SRF,NCFS,2009-10-09,NCWRC,2 ANAE and 1 PLME,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,282,10.5209872,136
148,1620,Joanna Road-1A,Henderson,35.186725,-82.567013,BRE,DuPont SRF,NCFS,2009-10-09,NCWRC,2 ANAE,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,282,20.19999587,148
149,1621,Joanna Road-2A,Henderson,35.186477,-82.572291,BRE,DuPont SRF,NCFS,2009-10-09,NCWRC,1 small ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,282,41.63520699,149
582,1622,Pinnacle Mountain Road-1A,Henderson,35.177688,-82.568629,BRE,DuPont SRF,NCFS,2009-10-09,NCWRC,female ANAE w/ some hatchlings,Green Salamander,1,NA,NA,3,NA,4,4,FALSE,2009,282,39.67577308,582
145,1623,Jim Branch Trail-A,Henderson,35.208482,-82.606176,BRE,DuPont SRF,NCFS,2009-10-11,NCWRC,1 ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,284,4.242311704,5024
146,1624,Jim Branch Trail-B,Henderson,35.208509,-82.606143,BRE,DuPont SRF,NCFS,2009-10-11,NCWRC,1 ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,284,4.242311704,5024
153,1625,Lake Imaging Trail-1B,Henderson,35.201495,-82.610212,BRE,DuPont SRF,NCFS,2009-10-11,NCWRC,1 ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,284,30.54382431,153
220,1626,Sheep Mountain Trail-1B_historic,Transylvania,35.191938,-82.627091,BRE,DuPont SRF,NCFS,2009-10-11,NCWRC,5 ANAE found,Green Salamander,5,NA,NA,NA,NA,5,5,FALSE,2009,284,40.74981716,220
73,1627,Bridal Veil Overlook Trail-1,Transylvania,35.173363,-82.620473,BRE,DuPont SRF,NCFS,2009-10-16,NCWRC,1 adult,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,289,208.1131058,73
74,1628,"Bridal Veil-unmarked, cut-through trail off Corn Mill Shoals",Transylvania,35.175693,-82.618169,BRE,DuPont SRF,NCFS,2009-10-16,NCWRC,1 adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,289,104.4157484,74
108,1629,Corn Mill Shoals Trail-1A,Transylvania,35.173505,-82.617269,BRE,DuPont SRF,NCFS,2009-10-16,NCWRC,"site 1st found, two adult ANAE and remnant nest",Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2009,289,10.33363407,108
109,1630,Corn Mill Shoals Trail-2,Transylvania,35.173457,-82.618191,BRE,DuPont SRF,NCFS,2009-10-16,NCWRC,"site 1st found, 2 adults, 1 juvenile, remnant egg clutch",Green Salamander,2,NA,1,NA,NA,3,3,TRUE,2009,289,60.18017266,109
110,1631,Corn Mill Shoals Trail-3A,Transylvania,35.175908,-82.616933,BRE,DuPont SRF,NCFS,2009-10-16,NCWRC,1 adult,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,289,3.684648972,5017
111,1632,Corn Mill Shoals Trail-3B,Transylvania,35.175886,-82.616526,BRE,DuPont SRF,NCFS,2009-10-16,NCWRC,1 adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,289,3.654984407,5016
112,1633,Corn Mill Shoals Trail-3C,Transylvania,35.175913,-82.616549,BRE,DuPont SRF,NCFS,2009-10-16,NCWRC,1 adult,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,289,3.654984407,5016
194,1634,Powerline-1A,Transylvania,35.175315,-82.619512,BRE,DuPont SRF,NCFS,2009-10-16,NCWRC,Site 1st found w/ 1 adult and 1 juvenile ANAE,Green Salamander,1,NA,1,NA,NA,2,2,FALSE,2009,289,40.00661367,194
271,1635,Corn Mill Shoals Trail-1B,Transylvania,35.173549,-82.617369,BRE,DuPont SRF,NCFS,2009-10-16,NCWRC,1 juv. ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,289,10.33363407,271
58,1636,Barn Trail-1A,Transylvania,35.175694,-82.615402,BRE,DuPont SRF,NCFS,2009-10-17,NCWRC,1 adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,290,11.04805862,58
59,1637,Barn Trail-1B,Transylvania,35.175849,-82.615273,BRE,DuPont SRF,NCFS,2009-10-17,NCWRC,3 adult ANAE,Green Salamander,3,NA,NA,NA,NA,3,3,FALSE,2009,290,17.98526398,59
195,1639,Powerline-2A,Transylvania,35.175876,-82.62139,BRE,DuPont SRF,NCFS,2009-10-17,NCWRC,"1 adult, rock 1st found",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,290,11.69800253,195
221,1641,Shelter Rock Trail-1A,Transylvania,35.175152,-82.614842,BRE,DuPont SRF,NCFS,2009-10-17,NCWRC,3 ANAE in lower rock,Green Salamander,3,NA,NA,NA,NA,3,3,FALSE,2009,290,41.66127037,221
180,1642,Oak Tree Trail-2A,Transylvania,35.192659,-82.602075,BRE,DuPont SRF,NCFS,2009-10-18,NCWRC,1 adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,291,30.06190726,180
62,1643,Bridal Veil Falls Road-A,Transylvania,35.177258,-82.612358,BRE,DuPont SRF,NCFS,2009-10-19,NCWRC,1 hatchling ANAE,Green Salamander,NA,NA,NA,1,NA,1,1,FALSE,2009,292,14.96114279,62
180,1645,Oak Tree Trail-2A,Transylvania,35.192659,-82.602075,BRE,DuPont SRF,NCFS,2009-10-19,NCWRC,Site 1st found w/ 1 adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,292,30.06190726,180
181,1646,Oak Tree Trail-2B,Transylvania,35.19225,-82.601661,BRE,DuPont SRF,NCFS,2009-10-19,NCWRC,1 ad. ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,292,14.88547376,181
182,1647,Oak Tree Trail-2C,Transylvania,35.192158,-82.60178,BRE,DuPont SRF,NCFS,2009-10-19,NCWRC,"site 1st found, 1 juvenile ANAE",Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,292,14.88547376,182
194,1648,Powerline-1A,Transylvania,35.175315,-82.619512,BRE,DuPont SRF,NCFS,2009-10-19,NCWRC,1 ad. ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,292,40.00661367,194
238,1649,South of Joanna Road-1A,Transylvania,35.191345,-82.6053,BRE,DuPont SRF,NCFS,2009-10-19,NCWRC,site 1st found w/ an adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,292,64.22124802,238
239,1650,South of Joanna Road-1B,Transylvania,35.191902,-82.606135,BRE,DuPont SRF,NCFS,2009-10-19,NCWRC,site 1st found w/ an adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,292,37.62762209,239
89,1651,Buck Forest Rd/Joanna Rd hillside-3A,Transylvania,35.192538,-82.608454,BRE,DuPont SRF,NCFS,2009-10-20,NCWRC,1 adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,293,14.07645058,89
147,1652,Joanna Road West,Transylvania,35.190382,-82.609202,BRE,DuPont SRF,NCFS,2009-10-20,NCWRC,Site 1st found with 1 adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,293,60.24115991,147
187,1653,Pitch Pine Trail-A,Transylvania,35.190495,-82.610226,BRE,DuPont SRF,NCFS,2009-10-20,NCWRC,1 ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,293,48.81938399,187
188,1654,Pitch Pine Trail-B,Transylvania,35.190813,-82.610693,BRE,DuPont SRF,NCFS,2009-10-20,NCWRC,1 juv. ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,293,55.25285998,188
189,1655,Pitch Pine Trail-C,Transylvania,35.190691,-82.609746,BRE,DuPont SRF,NCFS,2009-10-20,NCWRC,1 juv. ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2009,293,48.81938399,189
96,1656,Buck Forest Rd-Grassy Creek bridge,Transylvania,35.196381,-82.607618,BRE,DuPont SRF,NCFS,2009-10-21,NCWRC,2 ad ANAE,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2009,294,143.9020032,96
119,1657,Grassy Creek Falls Trail-A,Transylvania,35.195436,-82.608862,BRE,DuPont SRF,NCFS,2009-10-21,NCWRC,"Rk A 1st found, 1 ANAE",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,294,18.02947888,119
120,1658,Grassy Creek Falls Trail-B,Transylvania,35.195278,-82.608497,BRE,DuPont SRF,NCFS,2009-10-21,NCWRC,1 ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,294,37.57445127,120
121,1659,Grassy Creek Falls Trail-C,Transylvania,35.194906,-82.609357,BRE,DuPont SRF,NCFS,2009-10-21,NCWRC,2 PLME,Green Salamander,0,NA,NA,NA,NA,0,2,FALSE,2009,294,74.08247721,121
154,1660,Lake Imaging Trail-roadside near Locust Trl,Henderson,35.198995,-82.610415,BRE,DuPont SRF,NCFS,2009-10-21,NCWRC,site 1st found w/ ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,294,77.94128545,154
142,1661,Holmes_Demonstration Trail,Henderson,35.237374,-82.574888,BRE,Holmes ESF,NCFS,2009-10-23,NCWRC,5 PLME,Green Salamander,0,NA,NA,NA,NA,0,5,FALSE,2009,296,616.8035501,142
144,1662,Holmes_Wildcat Rock Trail-2,Henderson,35.235898,-82.582299,BRE,Holmes ESF,NCFS,2009-10-23,NCWRC,"1 ANAE out on the rock face, 5 PLME",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,296,78.18377595,144
682,1663,Oak Tree Trail-1A,Transylvania,35.193086,-82.600458,BRE,DuPont SRF,NCFS,2009-10-23,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2009,296,88.61311016,682
115,1664,East Rock Quarry Road,Transylvania,35.184473,-82.651489,BRE,DuPont SRF,NCFS,2009-10-24,NCWRC,"1 adult, 1 juvenile ANAE",Green Salamander,1,NA,1,NA,NA,2,2,FALSE,2009,297,35.37043308,115
140,1665,Head of East Fork Creek-A,Transylvania,35.182901,-82.648578,BRE,DuPont SRF,NCFS,2009-10-24,NCWRC,"1 adult ANAE, 6 DEMO in other rocks",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2009,297,61.14327417,140
